model,arm,config_hash,recurrence_kind,task,split,difficulty,reasoning_steps,step,n_seeds,cos_last,cos_last_vs_seed,cos_min_after_first,token_acc,exact_match
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",4,40000,3,0.9958382894595464,0.0,0.9406243562698364,0.8180555426279703,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",8,40000,3,0.9954692218452692,0.0,0.9373793372263511,0.82838887099425,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,2500,3,0.9998249262571335,0.0,0.9913727268576622,0.7447222114205361,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,5000,3,0.9995547011494637,0.0,0.9846130907535553,0.6813888836652041,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,7500,3,0.998884859184424,0.0,0.9887233724196752,0.7376666593203942,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,10000,3,0.9992824743191401,0.0,0.9928663223981857,0.7866111016074817,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,12500,3,0.9996329918503761,0.0,0.9742438072959582,0.7893888795375824,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,15000,3,0.9988338251908621,0.0,0.9640377486745516,0.7856111024220785,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,17500,3,0.999705950419108,0.0,0.9370946610967318,0.7706111046274503,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,20000,3,0.9996952563524246,0.0,0.9345723589261373,0.7608333273132643,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,22500,3,0.9996237034598986,0.0,0.9454055527846018,0.7641111049850782,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,25000,3,0.9997481356064478,0.0,0.9375856618086497,0.7577222159107526,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,27500,3,0.997730111082395,0.0,0.9292291700839996,0.7816666585206985,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,30000,3,0.9996859977642695,0.0,0.9437529668211937,0.7717777701020241,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,32500,3,0.9997223218282064,0.0,0.9441889896988869,0.775999992330869,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,35000,3,0.9997256944576899,0.0,0.939264806608359,0.7748333259423573,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,37500,3,0.9997423415382704,0.0,0.9389314403136572,0.7708888819217682,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",16,40000,3,0.9997343694170316,0.0,0.9406243562698364,0.7724444371461869,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,2500,3,0.9999493844807148,0.0,0.990872211754322,0.7322222116440534,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,5000,3,0.9999380949884653,0.0,0.989470032354196,0.7493333283464114,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,7500,3,0.9998180872450272,0.0,0.9868676842500766,0.7389444394359986,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,10000,3,0.9993907635410627,0.0,0.993703747789065,0.7645555496414502,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,12500,3,0.9996434990316629,0.0,0.9749787226319313,0.7728888829151789,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,15000,3,0.9991252434750398,0.0,0.9658971267441908,0.7256111117800076,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,17500,3,0.9998473177353541,0.0,0.9359143016239008,0.7352777773141862,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,20000,3,0.9988704329977433,0.0,0.9318692336479822,0.7364999978144965,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,22500,3,0.9989681200434765,0.0,0.946100203320384,0.7364444434245428,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,25000,3,0.9986503000060717,0.0,0.9360954618702332,0.7359999985694885,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,27500,3,0.9984507920841376,0.0,0.9296951722353697,0.7478333328167598,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,30000,3,0.9977814840773741,0.0,0.9410482359429201,0.7548333311875662,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,32500,3,0.9991745874285698,0.0,0.9394740015268326,0.7572222196857133,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,35000,3,0.9990830942988396,0.0,0.9353947509080172,0.753944442053636,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,37500,3,0.9985544054458538,0.0,0.9357985500246286,0.7577777746717135,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,mild,"{""dim"": 1, ""distance"": 8, ""length"": 12, ""n_sources"": 1}",32,40000,3,0.9989427303274473,0.0,0.9373793372263511,0.7599444410006205,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,2500,3,0.9238004262248675,1.0,0.9238004262248675,0.7304444320512316,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,5000,3,0.8894169628620148,1.0,0.8894169628620148,0.7275694289691746,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,7500,3,0.8982088044285774,1.0,0.8982088044285774,0.7059583139307796,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,10000,3,0.8482847933967909,1.0,0.8482847933967909,0.7213055389324824,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,12500,3,0.7486984270314375,1.0,0.7486984270314375,0.7353055471579234,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,15000,3,0.6624882891774178,1.0,0.6624882891774178,0.7543611050446829,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,17500,3,0.6288179444770018,1.0,0.6288179444770018,0.7806944400171439,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,20000,3,0.6151919914409518,1.0,0.6151919914409518,0.8111666644215584,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,22500,3,0.6433607699970404,1.0,0.6433607699970404,0.7915277744630972,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,25000,3,0.6205704621970654,1.0,0.6205704621970654,0.7910972191989423,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,27500,3,0.6152009908109903,1.0,0.6152009908109903,0.8396527758638065,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,30000,3,0.6065108996505538,1.0,0.6065108996505538,0.8314305536448957,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,32500,3,0.6244926253954569,1.0,0.6244926253954569,0.8164305526117485,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,35000,3,0.6156397924448053,1.0,0.6156397924448053,0.8159027745525043,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,37500,3,0.6131551035990318,1.0,0.6131551035990318,0.8165972186128299,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",1,40000,3,0.6150372895256927,1.0,0.6150372895256927,0.8155833296577134,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",2,40000,3,0.8001366754372915,0.0,0.8001366754372915,0.8116805531084538,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,2500,3,0.9994888752698898,0.0,0.9949399630228678,0.7318610988457998,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,5000,3,0.9986988082528114,0.0,0.9931599001089731,0.7227916503734887,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,7500,3,0.9960920363664627,0.0,0.9748753160238266,0.7059444249868393,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,10000,3,0.9955340077479681,0.0,0.9674275914827982,0.717944427827994,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,12500,3,0.9936588058869044,0.0,0.8989443629980087,0.7290277711252372,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,15000,3,0.9947757199406624,0.0,0.8109235614538193,0.7396111061473688,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,17500,3,0.9916943286856016,0.0,0.820710082227985,0.7716944416165351,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,20000,3,0.9911894376079241,0.0,0.8384315942724546,0.8001805537343025,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,22500,3,0.9908903241157532,0.0,0.8057689405977726,0.7801527751286824,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,25000,3,0.9907053684194883,0.0,0.766370619336764,0.7795416648685932,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,27500,3,0.9875298663973808,0.0,0.7313943927486738,0.8294027762611708,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,30000,3,0.9828469331065813,0.0,0.7909951557715734,0.8222361097037792,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,32500,3,0.9867566426595052,0.0,0.7659240538875262,0.8072222207685312,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,35000,3,0.989067462583383,0.0,0.7801700184742609,0.8077916658023994,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,37500,3,0.9896349832415581,0.0,0.781175600985686,0.8080555543402831,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",4,40000,3,0.9879736055930456,0.0,0.7782564001778761,0.8069999988277754,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",8,40000,3,0.9982066365579764,0.0,0.7545765183555583,0.8202777762860061,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,2500,3,0.9999540870388349,0.0,0.9949399630228678,0.7370277663866679,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,5000,3,0.9999543676773707,0.0,0.9931599001089731,0.7213610944325725,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,7500,3,0.9998969584703445,0.0,0.9748753160238266,0.7079999805887539,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,10000,3,0.9998529007037481,0.0,0.9674275914827982,0.7192638729612032,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,12500,3,0.9997818519671758,0.0,0.8989443629980087,0.7486666609446209,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,15000,3,0.9996240238348643,0.0,0.8109235614538193,0.7450416613817215,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,17500,3,0.9996341069539388,0.0,0.820710082227985,0.7838194408218065,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,20000,3,0.9996346880992254,0.0,0.8384315942724546,0.8065138872986038,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,22500,3,0.9994463920593262,0.0,0.8057689405977726,0.7913333296279111,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,25000,3,0.9994359662135442,0.0,0.766370619336764,0.7916805530339479,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,27500,3,0.9992612426479658,0.0,0.7313943927486738,0.8456805541217327,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,30000,3,0.9995323816935221,0.0,0.7909951557715734,0.8343194424013296,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,32500,3,0.9995617295304934,0.0,0.7659240538875262,0.819861109862725,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,35000,3,0.999554547170798,0.0,0.7801700184742609,0.8226249982019266,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,37500,3,0.9995410566528639,0.0,0.781175600985686,0.8211388868391514,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",16,40000,3,0.9995366285244623,0.0,0.7782564001778761,0.8207638870477677,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,2500,3,0.9999866125484308,0.0,0.9953170996159315,0.7414722107077639,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,5000,3,0.9999839396526417,0.0,0.9933108277618885,0.712527761751165,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,7500,3,0.9999701666335264,0.0,0.9738737232983112,0.7054027596165736,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,10000,3,0.9999617120871941,0.0,0.9659914523363113,0.7215138742923738,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,12500,3,0.9999243232111136,0.0,0.8911290913820267,0.7653194393267233,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,15000,3,0.9999425603697697,0.0,0.8059211085395267,0.7052777734287083,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,17500,3,0.9999401165793339,0.0,0.8263256773352623,0.760624997501572,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,20000,3,0.9999662364522616,0.0,0.7837055539130233,0.7533333324541648,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,22500,3,0.9999280665069818,0.0,0.7569724253068367,0.7670694420884053,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,25000,3,0.9999448346594969,0.0,0.7398125412873924,0.7438472194671631,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,27500,3,0.9999194238334894,0.0,0.7333609173074365,0.8254583310584227,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,30000,3,0.9999449526270231,0.0,0.7689051742975911,0.8039166642775138,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,32500,3,0.9999386332929134,0.0,0.7500345308023194,0.7824722197651863,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,35000,3,0.999940657367309,0.0,0.7611862486228347,0.792541664113601,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,37500,3,0.9999365210533142,0.0,0.7577430017602941,0.7914305533915758,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 12, ""length"": 48, ""n_sources"": 1}",32,40000,3,0.999933478112022,0.0,0.7545765183555583,0.7917083312521379,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,2500,3,0.9304581359028816,1.0,0.9304581359028816,0.6183750006916623,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,5000,3,0.906176413098971,1.0,0.906176413098971,0.5597638925760985,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,7500,3,0.9001466408371925,1.0,0.9001466408371925,0.4626944533288479,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,10000,3,0.8423920273780823,1.0,0.8423920273780823,0.5154027804632981,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,12500,3,0.731057365735372,1.0,0.731057365735372,0.6121111106524865,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,15000,3,0.6483472374578317,1.0,0.6483472374578317,0.6524027764846881,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,17500,3,0.6411925774688522,1.0,0.6411925774688522,0.7055972214738527,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,20000,3,0.5772921314152578,1.0,0.5772921314152578,0.764555554519097,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,22500,3,0.5897107610168556,1.0,0.5897107610168556,0.7279166658495863,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,25000,3,0.5796095176289479,1.0,0.5796095176289479,0.7250277772247791,0.0
bdh_cq,bdh_cq/attn_residual,9b4bca1a63ee,attn_residual,propagate,strong,"{""dim"": 1, ""distance"": 24, ""length"": 48, ""n_sources"": 1}",1,27500,3,0.5969893994430701,1.0,0.5969893994430701,0.8001805550555389,0.0
